编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
39,一级评论,up主,up主,别磨叽抓紧时间干,485861572,读书时你可能觉得好烦啊，不喜欢，一点意思都没有，这不是浪费时间嘛，工作后面对现实的无奈，再回头看看，读一读毛选，你才知道啥叫真理。就如唐僧说的，悟空，你会回来和我一起长这首歌的，…,2023-07-25 11:07,2
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
39,二级评论,别磨叽抓紧时间干,485861572,陈总密探_5506,7412802,这四本是应试用的，跟毛选没多大关系…,2023-07-26 18:38,3
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
40,一级评论,up主,up主,oooooobserver,106508564,大佬能开源吗？这个我感觉我真的能看懂。。。之前写过玩具板chatPDF，不过是直接发给openai获取文本的向量的。。。,2023-07-24 00:14,10
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
40,二级评论,oooooobserver,106508564,爱科研的天E,348743651,是用langchain吗我前段时间也玩过这个,2023-07-25 10:11,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
41,一级评论,up主,up主,恭喜你出院了,1431278,如果我拿出车轱辘话阁下又该如何应对呢,2023-07-25 22:21,4
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
41,二级评论,恭喜你出院了,1431278,同济子豪兄,1900783,你的这个事啊，我们不是说不办,2023-07-26 08:14,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
42,一级评论,up主,up主,狼人杀官方,198427927,可恶，这知识还是不进脑子啊,2023-07-25 15:33,4
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
42,二级评论,狼人杀官方,198427927,某二次元的草方块,448711185,wc，官号私用,2023-07-26 11:35,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
43,一级评论,up主,up主,你老婆533,392544696,6啊，可以用语文书做一个吗,2023-07-23 20:50,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
43,二级评论,你老婆533,392544696,同济子豪兄,1900783,可以用文言文语料微调，做一个古文大模型,2023-07-23 21:24,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
44,一级评论,up主,up主,看个电影还要账号,31520800,笔记本能跑起来吗？,2023-07-23 21:53,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
44,二级评论,看个电影还要账号,31520800,同济子豪兄,1900783,可以的 手机都可以，因为是云端计算，不是本地计算,2023-07-23 23:17,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
45,一级评论,up主,up主,小马冲鸭_,13905751,用了几天，来评价下，这玩意确实有用，但不多。感觉更像一个方便的搜索引擎而非ai，经常性有听不懂或答非所问的情况，有种微软小冰的智障感。希望up能继续改进这个项目,2023-08-15 12:20,3
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
46,一级评论,up主,up主,auther0952,46230916,真理机,2023-07-23 22:33,95
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
46,二级评论,auther0952,46230916,auther0952,46230916,越研究越觉得真理,2023-07-23 22:34,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
47,一级评论,up主,up主,gqyjXXY,631673847,封面马原还是18版的啊，毛概倒是新版的,2023-08-17 23:52,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
48,一级评论,up主,up主,打蒙你信不,16797871,泰！酷！辣！,2023-07-24 18:16,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
49,一级评论,up主,up主,hakimipuuurist,284551798,这问一次要多少 tokens,2023-07-24 11:21,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
49,二级评论,hakimipuuurist,284551798,同济子豪兄,1900783,不到一分钱吧,2023-07-24 13:22,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
50,一级评论,up主,up主,夏末爱吃葱末,69915361,@nanasechan,2023-07-25 11:02,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
50,二级评论,夏末爱吃葱末,69915361,nanasechan,22830086,车轱辘话模拟器是吧,2023-07-25 21:54,2
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
51,一级评论,up主,up主,糜乾安,1507579206,想起大刘的某个小说,2023-07-26 15:35,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
51,二级评论,糜乾安,1507579206,同济子豪兄,1900783,哪个小说,2023-07-26 16:41,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
52,一级评论,up主,up主,茄里的小景行,454989818,@霞小柚,2023-07-24 16:50,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
52,二级评论,茄里的小景行,454989818,霞小柚,161808159,我靠，牛！好厉害,2023-07-24 18:05,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
53,一级评论,up主,up主,同济子豪兄,1900783,看完视频也想做大模型？来本期视频使用的——文心千帆大模型平台体验：https://cloud.baidu.com/product/wenxinworkshop/mobile?track=social,2023-07-24 16:07,25
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
53,二级评论,同济子豪兄,1900783,百度智能云,1477899747,来百度智能云，申请体验文心千帆大模型平台，get子豪兄同款,2023-07-24 16:26,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
53,二级评论,同济子豪兄,1900783,哲人米高,8712409,申请完三小时就批了,2023-07-24 16:55,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
54,一级评论,up主,up主,86395533,197461108,用的哪个LLM呀？,2023-07-24 11:02,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
54,二级评论,86395533,197461108,同济子豪兄,1900783,文心,2023-07-24 12:30,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
55,一级评论,up主,up主,登高之博见_,38238011,@贾十流 这个真的好厉害,2023-07-24 07:42,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
55,二级评论,登高之博见_,38238011,贾十流,512784002,,2023-07-24 09:31,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
56,一级评论,up主,up主,金闪闪的好大儿,32274738,upupup，我想开发一个智能教育平台，主要面向于中小学，请问有什么大模型推荐吗，另外有没有现成的数据集呀,2023-08-17 22:52,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
57,一级评论,up主,up主,小老板想钱,9216841,手机上为什么响应非常慢,2023-07-23 23:03,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
57,二级评论,小老板想钱,9216841,同济子豪兄,1900783,可能是用的人多，多等几秒就好了,2023-07-24 12:04,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
58,一级评论,up主,up主,_辰冰_,350311775,大佬大佬，求一个医学类的，考研党很需要，如果需要电子版的各类医学教材我这里可以提供,2023-07-24 12:23,11
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
59,一级评论,up主,up主,風消,396969565,大概看了全程，好牛，先三连，明天看完专业课再研究,2023-07-26 21:53,2
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
60,一级评论,up主,up主,MengBaofh,1838789996,能麻烦出一个视频手把手教怎么做这个吗，对文心千帆真的不太熟悉。,2023-08-05 10:41,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
61,一级评论,up主,up主,春雨化作雾,19512365,为什么这种东西都是在我学完了出现！！！,2023-07-31 21:56,2
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
62,一级评论,up主,up主,大杉人_,409810000,这个视频，给我这个土鳖极大的震撼仿佛看到了高效学习的曙光。省了不少辅导书钱,2023-07-23 21:53,53
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
63,一级评论,up主,up主,多睡觉-少操心,15049345,之前需要屋里每个人都写一段100字的寄语，用ai五分钟搞定了,2023-07-24 22:28,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
64,一级评论,up主,up主,会按快门的拾柒,414847863,绝啊要是可以应用在考研政治核心考案上就好了,2023-08-16 18:40,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
65,一级评论,up主,up主,卡兹航天公司,23911979,只是做导师那种的话会更简单些吗，感觉这一类总结归纳对于看论文做汇报很有帮助啊,2023-07-24 15:48,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
66,一级评论,up主,up主,慧兮蔚兮,62931049,要是在两个月前，在我考试前刷到多好5555555,2023-07-26 22:03,3
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
67,一级评论,up主,up主,hljack,523409032,麻烦问一下子豪兄，finetune训练用到的标注数据如何准备的吗？需要一个一个手动准备吗？,2023-07-25 12:04,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
68,一级评论,up主,up主,Wonderful点石成金,478053999,子豪兄，项目源码可以分享一下吗？,2023-08-10 23:28,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
69,一级评论,up主,up主,小明间埋,414842786,@苏睨鸭鸭鸭鸭 ,2023-07-24 14:01,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
69,二级评论,小明间埋,414842786,苏睨鸭鸭鸭鸭,410170351,太强大了,2023-07-24 21:26,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
70,一级评论,up主,up主,坐在椅子上的幻想家,253407899,太棒了，不知道会不会有文学相关的,2023-07-24 22:22,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
71,一级评论,up主,up主,FolkArtist,170940111,ai(或者说技术）非常伟大的一点就是可以把人从“接受被统治的义务”所带来的劳动中解放,2023-07-24 03:08,6
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
72,一级评论,up主,up主,Araminta,4848573,完成度不错哦 前几天跟着langchain教程试图自己走一遍这个工作流，然后发现我跟AI都很智障,2023-07-25 01:23,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
73,一级评论,up主,up主,Azio-Laplace,28041498,大哥！！有没有出训练教程！！感恩！！,2023-07-24 16:45,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
74,一级评论,up主,up主,昊琪,1079115598,恭喜你！你可以告别自行车了,2023-07-24 12:13,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
75,一级评论,up主,up主,美国-圣地亚戈,85082,感觉可以放进知乎作为标准答案。比人在美国刚下飞机的那些要好多了。,2023-07-26 12:59,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
76,一级评论,up主,up主,Sci-TBI,319549662,有人跟我一样是被视频封面吸引进来的吗,2023-07-27 00:03,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
77,一级评论,up主,up主,龙舌兰美人,436396196,买了金冲写的《毛泽东传》，配合着毛泽东选集看，共勉,2023-07-25 00:05,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
78,一级评论,up主,up主,桃桃我悟了,223150057,赛博政委,2023-07-25 10:19,8
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
79,一级评论,up主,up主,届咩ミ笔从不断水,27563064,你怎么知道我需要这个,2023-08-02 14:40,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
80,一级评论,up主,up主,amonisis36,1634269443,催更啦催更啦，等子豪兄的目标检测图像分割等得键盘长毛啦,2023-07-25 00:18,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
81,一级评论,up主,up主,11李寻欢,269455290,这不是考研四科吗（考研才记住是这四科 大学根本没学）,2023-07-24 16:51,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
82,一级评论,up主,up主,若有人兮DL,11887271,up这个工作流程好厉害呀，有考虑做成GPT-4的插件吗？,2023-07-24 00:44,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
83,一级评论,up主,up主,冠军辅助遇上优菈,362175893,做的很棒，加油,2023-07-27 00:58,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
84,一级评论,up主,up主,武陵捕鱼人Ceci,511591692,没用了，没用了，俺已经学完了大学四本思政课了，耶耶耶。,2023-07-24 20:36,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
85,一级评论,up主,up主,F誉风,383856496,在考虑有没有人用这个来归纳总结考研政治历年考题以及其他偏文科的科目了,2023-07-24 14:01,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
86,一级评论,up主,up主,杰克吱吱,675258583,可以做个文学的嘛,2023-08-15 11:04,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
87,一级评论,up主,up主,BILIBILI和谐,10045603,哥们 都是2023版吗,2023-08-13 11:14,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
88,一级评论,up主,up主,疯狂的Axie,9932900,很好，解释得通俗易懂,2023-07-23 22:26,6
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
89,一级评论,up主,up主,牧ノ原翔子,24338243,挺好的，可惜我已经考完这四科了,2023-08-09 03:35,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
90,一级评论,up主,up主,九霄外紫霄宫,669303508,子豪兄，你是我滴神！！！,2023-08-16 15:08,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
91,一级评论,up主,up主,来自兔星的亿万富翁,399687654,为什么没早点看到你，刚全考完了,2023-07-24 17:35,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
92,一级评论,up主,up主,要听专家的话儿,630309652,把这个和我的芯结合，这不得直接超美💫？,2023-07-24 12:01,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
93,一级评论,up主,up主,老约翰来也,8823002,有源码可以分享嘛,2023-07-31 11:46,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
94,一级评论,up主,up主,舰载包菜,290508707,求个封面,2023-07-24 18:35,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
95,一级评论,up主,up主,bottom-fishing,477871234,能出个搭建这个训练模型的教程嘛,2023-07-23 23:25,4
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
96,一级评论,up主,up主,无名简剑,493583160,up加油，以后弄个从甲骨文到简体字的，让现代人好好学学字，别天天yyds的。,2023-07-24 10:20,3
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
97,一级评论,up主,up主,慌火柴头,383024743,@蘭忻lan 我的神,2023-08-19 17:56,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
98,一级评论,up主,up主,Sherlock-KB,536810796,狠狠地赞了,2023-08-18 01:15,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
99,一级评论,up主,up主,梅桃过客,68891821,谢谢up～三连了哦,2023-07-24 23:07,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
100,一级评论,up主,up主,青松翠柏锦鲤跃然,12197274,太厉害了，可以教教怎么做么？,2023-07-24 13:33,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
101,一级评论,up主,up主,敲凶的PrimateMurder,19615009,哈哈哈，梳子梳光头，片言作全文。,2023-07-25 00:15,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
102,一级评论,up主,up主,day丿丿,416175767,这个的训练方法能出一份嘛,2023-07-25 09:37,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
103,一级评论,up主,up主,amonisis36,1634269443,最佩服学马克思主义理论的，没有之一。。。。。,2023-07-25 13:09,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
104,一级评论,up主,up主,嗔痴癫狂,7536178,乐了，这考研的用起来肯定爽啊,2023-07-25 20:36,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
105,一级评论,up主,up主,独反骨,604202386,能出个DIY教程吗,2023-07-24 22:36,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
106,一级评论,up主,up主,扭木Fate,11624979,正好考研呢(´･Д･)」用得到,2023-07-23 22:50,2
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
107,一级评论,up主,up主,255P,10556301,天才,2023-07-25 14:41,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
108,一级评论,up主,up主,可爱的荷兰猪,1252610773,语料可以共享吗,2023-08-09 12:25,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
109,一级评论,up主,up主,大理寺七七,391954511,Up主的声音好像熊二。,2023-08-16 14:09,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
110,一级评论,up主,up主,绿逗冰鲨,697368362,谢谢up,2023-08-12 18:12,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
111,一级评论,up主,up主,真理和爱,387291251,太厉害了,2023-08-10 17:15,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
112,一级评论,up主,up主,再睡一夏就好,3493076483967302,三连奉上，感谢大佬,2023-07-24 17:48,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
113,一级评论,up主,up主,吃土的滚滚,502436410,以后写思想汇报就靠它了,2023-07-24 00:52,3
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
114,一级评论,up主,up主,豆汁儿味东方树叶,1188434682,拟态日丹诺夫,2023-08-20 15:29,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
115,一级评论,up主,up主,MC菜菜求带,1185195559,草，转了,2023-07-30 08:52,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
116,一级评论,up主,up主,RUDY追梦赤子心,14464253,马理论考研人路过,2023-07-24 21:50,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
117,一级评论,up主,up主,西苹果瓜娃子,519480771,刚考完给我推这个是吧,2023-07-25 11:18,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
118,一级评论,up主,up主,由有睡不醒ver,45479685,考研人对你说谢谢！,2023-07-24 12:00,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
119,一级评论,up主,up主,胡说不归,444905175,牛批，想，但不会，给你实现了。,2023-07-23 22:45,4
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
120,一级评论,up主,up主,豆汁儿味东方树叶,1188434682,拟态王一兵,2023-08-20 15:29,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
121,一级评论,up主,up主,susceptible-A,358707783,其实没什么大用，因为最后都得背，，，,2023-07-26 02:54,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
122,一级评论,up主,up主,枫糖兔子SAMA,8675538,很酷 想学,2023-07-24 13:51,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
123,一级评论,up主,up主,闪电豹猫的红石粉,325347049,会出有第五本的吗,2023-07-23 23:33,6
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
124,一级评论,up主,up主,甚麽都不能說,1055528415,nb，早就想有这种东西了,2023-07-24 17:47,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
125,一级评论,up主,up主,yellowopen88,67799499,CHATGPT睡前消息,2023-07-25 00:01,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
126,一级评论,up主,up主,黎明祈祷,444936515,封面拿来，哥,2023-07-24 17:16,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
127,一级评论,up主,up主,燕支就是这么可爱啊,151840045,蹲一个法学考研或者法考的,2023-07-30 19:43,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
128,一级评论,up主,up主,既且且往观乎,471639749,我的亲爱的在长大,2023-07-24 23:45,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
129,一级评论,up主,up主,kakaluoto,146159499,做的好，可惜已经用不上了,2023-07-25 21:01,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
130,一级评论,up主,up主,魔音怔耳,21911217,6,2023-07-29 23:42,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
131,一级评论,up主,up主,青松翠柏锦鲤跃然,12197274,好厉害,2023-07-24 13:31,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
132,一级评论,up主,up主,Kittaa,6489354,怎么不在我期末前出,2023-07-24 12:59,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
133,一级评论,up主,up主,东哥Talk,9264857,效果确实很不错,2023-07-23 21:13,2
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
134,一级评论,up主,up主,永远的红男爵,179619662,谢谢您,2023-07-31 18:02,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
135,一级评论,up主,up主,艾小同,59365500,厉害了,2023-07-26 13:20,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
136,一级评论,up主,up主,KirenFx,15435974,怎么不早发刚考完马原,2023-07-24 18:19,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
137,一级评论,up主,up主,瑞墨云,16570807,@OHU佩泊军士,2023-07-24 13:21,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
138,一级评论,up主,up主,bili_16082470695,457868804,太牛了！！,2023-08-10 19:02,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
139,一级评论,up主,up主,寒江棹雪,2092731063,,2023-08-30 16:23,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
140,一级评论,up主,up主,醴蓝,3461562759121886,迟早用得上，一键三连,2023-07-24 21:37,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
141,一级评论,up主,up主,风停了雨知道,21825808,太牛了,2023-07-24 18:01,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
142,一级评论,up主,up主,西门真选的宅女,13071308,好牛,2023-07-24 16:49,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
143,一级评论,up主,up主,Hellowwwe,1622153554,有幸已经上过两本啦,2023-07-24 09:58,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
144,一级评论,up主,up主,bumblebeebi,16372978,学了人类思想精华,2023-07-23 22:39,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
145,一级评论,up主,up主,CN_171-11,87450043,四座大山，就马原上了80,2023-07-23 23:13,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
146,一级评论,up主,up主,超级牛来了哦,481505709,厉害,2023-07-24 07:25,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
147,一级评论,up主,up主,AsIfIGaveADAMN,10058522,继续努力考研培训文科那批老师要下岗了,2023-07-24 14:25,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
148,一级评论,up主,up主,五年级三班王强,432360531,精华,2023-07-24 10:01,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
149,一级评论,up主,up主,东阳大学士,6194899,太牛了,2023-07-23 23:19,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
150,一级评论,up主,up主,再见吧少年03,415161625,强,2023-07-23 20:56,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
151,一级评论,up主,up主,咩吃羊肉串,43717749,帮大忙了,2023-07-24 11:14,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
152,一级评论,up主,up主,椰子ococ,35851569,牛啊,2023-07-24 18:56,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
153,一级评论,up主,up主,lugizhou,30886700,训练一个模型要多少钱啊,2023-07-24 22:23,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
154,一级评论,up主,up主,神宫Boy,375348506,考研必备,2023-07-23 22:57,0
